origin,surface,key,file,disposition,player_visible,localization,note
installed,generic_actions,demand_burgher_donations_hw_action,hussite_wars_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,demand_church_tax,catholic.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,demand_circle_loyalty,hre_circle_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,demand_clergy_donations_hw_action,hussite_wars_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,demand_extra_payment_from_shogun_court,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,demand_member_removal,war_of_religions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,demand_noble_donations_hw_action,hussite_wars_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,demand_territory_return,hundred_years_war.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,demote_local_aristocracy,the_revolution.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,deport_heretics,church_power.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,destroy_market,markets.txt,ancient_rewrite,yes,installed,Exact filename is maintained by an ANTIQVITAS rewrite.
installed,generic_actions,discard_worldly_possessions,hindu_branches.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,disfavor_sect,sects.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,dismiss_privateer,privateers.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,dissolve_italian_league,italian_wars.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,dissolve_monasteries,church_power.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,distribute_imperial_grant,hre_circle_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,divorce_ruler,church_power.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,elevate_local_aristocracy,the_revolution.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,embrace_the_reformation,reformation.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,encourage_innovativeness,church_power.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,enforce_rationing_policies,little_ice_age_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,establish_goods_act,colonial_revolution.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,establish_italian_administration_center,italian_wars.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,establish_treaty_with_kirishitan,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,examine_our_fortifications,rise_of_the_ottomans.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,execute_court_member,coup_attempt_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,exempt_from_tribute,middle_kingdom.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,expand_provincial_food_production,little_ice_age_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,expel_league_member,italian_wars.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,expose_the_enemies_of_the_faith,church_power.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,extraordinary_taxes,estate_emergency_actions.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,fall_of_delhi_appease_the_nobility,fall_of_delhi.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,fall_of_delhi_appoint_governors,fall_of_delhi.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,fall_of_delhi_plea_neighbors,fall_of_delhi.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,fall_of_delhi_reaffirm_vassal_relations,fall_of_delhi.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,favor_buddhist_schools_from_religious_sects,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,favor_god,hindu_branches.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,favor_kami_worship_from_religious_sects,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,force_convert_member,unlockable_io_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,force_parliament_issue,parliament.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,fortify_key_location,italian_wars.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,fra_diplomacy_with_subjects,hundred_years_war.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,gag_join_faction,guelphs_and_ghibellines.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,gag_leave_faction,guelphs_and_ghibellines.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,gag_request_aid_from_faction_member,guelphs_and_ghibellines.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,garrison_sortie,siege.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,get_claim_from_imperial_court,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,get_marriage_from_imperial_court,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,ghibellines_petition_for_imperial_support,guelphs_and_ghibellines.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,ghibellines_sanction_pope,guelphs_and_ghibellines.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,give_colony_rebellion_support,colonial_revolution.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,give_colony_representation,colonial_revolution.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,gov_action_republic_to_theocracy,government_conversions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,grant_a_triumph,D008_fate_of_the_phoenix_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,grant_latin_merchants_privileges,D008_fate_of_the_phoenix_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,grant_shugo_office,japanese_shogunate.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,great_pestilence_blame_the_minorities,great_pestilence.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,great_pestilence_procure_remedies,great_pestilence.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,great_pestilence_segregate_the_infected,great_pestilence.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,great_pestilence_stop_blame_the_minorities,great_pestilence.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,great_pestilence_stop_procure_remedies,great_pestilence.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,great_pestilence_stop_segregate_the_infected,great_pestilence.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,greek_festivals,D008_fate_of_the_phoenix_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,guelphs_sanction_emperor,guelphs_and_ghibellines.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,guelphs_support_imperial_rivals,guelphs_and_ghibellines.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,hide_from_black_death,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,hire_advisor,hire_advisor.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,hire_artist,hire_artist.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,hire_artist_from_member,unlockable_io_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,hire_cabinet_character_from_member,unlockable_io_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,hire_military_leader_from_member,unlockable_io_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,hire_privateer,privateers.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,hold_public_kirishitan_mass,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,host_olympiad,D008_host_olympiad.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,hyw_defect_action,hundred_years_war.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,hyw_sign_truce,hundred_years_war.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,improve_our_cultural_view,improve_our_cultural_view.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,improve_relations_member,unlockable_io_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,increase_clergy_satisfaction_from_religious_sects,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,increase_levies_from_shogun_court,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,increase_literacy_from_religious_sects,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,increase_peasant_satisfaction_from_ikko_ikki,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,increase_tax_income_from_shogun_court,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,indulge_in_bloodbath,hindu_branches.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,indulge_in_feasts,hindu_branches.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,influence_french_subject,hundred_years_war.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,institute_governmental_purges,the_revolution.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,inti_ceremonial_festivals,yanantin.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,invade_neighbor_beylik,rise_of_the_ottomans.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,invest_in_members_administration,unlockable_io_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,invest_in_members_economy,unlockable_io_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,invest_in_members_military,unlockable_io_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,invite_foreign_cleric,invite_foreign_cleric.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,invite_patriarch_delegation,orthodox.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,invite_turkic_migration,rise_of_the_ottomans.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,isolate_cities_black_death,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,iw_intervene_in_war,italian_wars.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,iw_militarize_country,parliament.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,iw_send_aid,italian_wars.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,join_a_league,italian_wars.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,join_an_imperial_circle,hre_circle_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,join_autocephalous_patriarchate,autocephalous_patriarchates.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,join_branch,hindu_branches.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,join_colonial_federation,colonial_revolution.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,join_international_organization,join_intrenational_organization.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,join_religious_league,war_of_religions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,join_sect,sects.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,join_the_hussite_side_hw_action,hussite_wars_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,join_the_imperial_side_hw_action,hussite_wars_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,join_the_league_war,war_of_religions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,keep_kami_and_buddha_balanced_from_religious_sects,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,learn_from_foreigners,columbian_exchange.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,leave_international_organization,leave_international_organization.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,leave_religious_league,war_of_religions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,leave_sect,sects.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,legitimize_parliament_abolition,court_and_country_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,limit_movement_of_kirishitan,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,loan_icon,D008_orthodox.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,lordship_of_ireland_casus_belli,lordship_of_ireland.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,lordship_of_ireland_form_kingdom,lordship_of_ireland.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,lordship_of_ireland_invite_planters,lordship_of_ireland.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,maj_convert_to_islam,decline_of_majapahit_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,make_unit_available_for_hire,make_unit_available_for_hire.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,mayan_ceremonial_festivals,mayan.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,mend_schism,D008_orthodox.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,migrate_pop_based_country,pop_based_countries.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,migrate_to_new_waters,golden_age_of_piracy.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,militarise_religious_icons,church_power.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,monarchy_to_republic,government_conversions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,monarchy_to_theocracy,government_conversions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,move_nw_good_to_new_location,columbian_exchange.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,move_ow_good_to_new_location,columbian_exchange.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,nanbokuchou_change_sides,nanbokuchou.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,nanbokuchou_declare_neutrality,nanbokuchou.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,negotiate_rebels_accept_demands,negotiate_rebels.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,negotiate_rebels_buy_off,negotiate_rebels.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,no_contact_with_outsiders,great_pestilence.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,offer_diplomatic_protection,rise_of_the_ottomans.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,open_war_path,nahuatl.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,oppose_imperial_circle_proposal,hre_circle_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,organize_spiritual_retreat,sects.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,orthodox_synod,orthodox.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,overrule_imperial_diet,overrule_imperial_diet.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,overthrow_high_king,high_kingship_of_ireland.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,patronize_orthodox_monastery,D008_fate_of_the_phoenix_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,perform_reduction,estates.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,perform_tantric_ritual,sects.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,perform_yoga,hindu_branches.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,periphora,orthodox.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,pilgrimage_action,pilgrimage.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,pilgrimage_to_cholula,nahuatl.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,placitum_regium,catholic.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,plan_campaign_in_italy,italian_wars.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,prepare_defenses_hw_action,hussite_wars_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,prepare_for_katun_double,mayan.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,prepare_for_katun_half,mayan.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,prepare_for_katun_normal,mayan.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,prepare_for_katun_nothing,mayan.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,prepare_for_war,parliament.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,prepare_military_escalation,war_of_religions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,press_claims,rise_of_the_ottomans.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,proclaim_decree,middle_kingdom.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,procure_core_claim,hundred_years_war.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,procure_remedies,black_death.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,progress_of_the_supreme_governor,church_power.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,promote_mamluks,mamluk_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,promote_sect,sects.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,provoke_rebels,provoke_rebels.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,pw_crush_rebellion,peasants_war_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,pw_push_for_aristocracy,rise_of_the_szlachta_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,pw_push_for_free_subjects,peasants_war_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,pw_push_for_plutocracy,rise_of_the_szlachta_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,pw_push_for_serfdom,peasants_war_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,raise_bey_fortress,rise_of_the_ottomans.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,reach_compromise_with_huguenots,french_wars_religion_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,reaffirm_ecclesiastical_decentralization,church_power.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,recall_lent_unit,recall_lent_unit.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,reclaim_high_kingship_land,high_kingship_of_ireland.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,reduce_our_cultural_view,improve_our_cultural_view.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,reduce_rebels_from_ikko_ikki,religious_factions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,reduction_of_circle_titles,hre_circle_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,reestablish_hellenism,D008_orthodox.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,reestablish_the_parliament,the_revolution.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,reform_coinage_in_circle,hre_circle_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,reform_imperial_armies,D008_fate_of_the_phoenix_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,reform_society_action,nahuatl.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,reformation_diplomacy,church_power.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rein_in_burghers,court_and_country_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rein_in_clergy,court_and_country_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rein_in_nobles,court_and_country_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,rein_in_peasants,court_and_country_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,reinstate_the_legislative_assembly,court_and_country_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,religious_offering,purity.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,relocate_ecumenical_patriarchate,autocephalous_patriarchates.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,relocate_market,markets.txt,ancient_rewrite,yes,installed,Exact filename is maintained by an ANTIQVITAS rewrite.
installed,generic_actions,remove_accepted_culture,culture.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,remove_bureaucracy_action,bureaucracy_actions.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,remove_cardinal_seat,catholic.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,remove_location_from_international_organization,international_organizations.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,remove_religious_aspect,general_religion.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,remove_tolerated_culture,culture.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,republic_to_monarchy,government_conversions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,request_aid,catholic.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,request_antipiracy_policy,golden_age_of_piracy.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,request_cardinal_seat,catholic.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,request_more_taxes,parliament.txt,retained_neutral,yes,installed,Installed mechanic is portable to AD 1 and explicitly allowlisted.
installed,generic_actions,request_papal_delegates,hundred_years_war.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
installed,generic_actions,request_papal_donation,D008_fate_of_the_phoenix_actions.txt,quarantined,no,installed,Mounted post-antique or profile-unsafe definition is false-gated.
