sheet,cell,key,age,track,profile,subject,historical_brief,source,reference,prompt
sheet_078.png,bottom_right,antq_gupta_mathematical_astronomy_catalogues,Dominate,learning,indic,Indic: Gupta Mathematical Astronomy Catalogues,"Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, catalogues organized texts, observations, precedents, or oral corpora for retrieval.",P8.4;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: Indic: Sanskrit Courtly Synthesis Observations. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Sanskrit literary culture connected courts, ritual specialists, grammar, astronomy, and political praise. In this advance, systematic observation refined practical knowledge through repeated empirical practice.
Top Right: Indic: Sanskrit Courtly Synthesis Curriculum. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Sanskrit literary culture connected courts, ritual specialists, grammar, astronomy, and political praise. In this advance, a stable curriculum reproduced regional expertise across several institutions.
Bottom Left: Indic: Gupta Mathematical Astronomy Teachers. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, recognized teachers transmitted difficult knowledge through durable personal lineages.
Bottom Right: Indic: Gupta Mathematical Astronomy Catalogues. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, catalogues organized texts, observations, precedents, or oral corpora for retrieval.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_079.png,top_left,antq_gupta_mathematical_astronomy_commentaries,Dominate,learning,indic,Indic: Gupta Mathematical Astronomy Commentaries,"Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, commentary reconciled inherited authorities with new evidence and political settings.",P8.4;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: Indic: Gupta Mathematical Astronomy Commentaries. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, commentary reconciled inherited authorities with new evidence and political settings.
Top Right: Indic: Gupta Mathematical Astronomy Observations. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, systematic observation refined practical knowledge through repeated empirical practice.
Bottom Left: Indic: Gupta Mathematical Astronomy Curriculum. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, a stable curriculum reproduced regional expertise across several institutions.
Bottom Right: Indic: Monastic Pilgrimage Texts Teachers. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, recognized teachers transmitted difficult knowledge through durable personal lineages.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_079.png,top_right,antq_gupta_mathematical_astronomy_observations,Dominate,learning,indic,Indic: Gupta Mathematical Astronomy Observations,"Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, systematic observation refined practical knowledge through repeated empirical practice.",P8.4;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: Indic: Gupta Mathematical Astronomy Commentaries. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, commentary reconciled inherited authorities with new evidence and political settings.
Top Right: Indic: Gupta Mathematical Astronomy Observations. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, systematic observation refined practical knowledge through repeated empirical practice.
Bottom Left: Indic: Gupta Mathematical Astronomy Curriculum. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, a stable curriculum reproduced regional expertise across several institutions.
Bottom Right: Indic: Monastic Pilgrimage Texts Teachers. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, recognized teachers transmitted difficult knowledge through durable personal lineages.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_079.png,bottom_left,antq_gupta_mathematical_astronomy_curriculum,Dominate,learning,indic,Indic: Gupta Mathematical Astronomy Curriculum,"Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, a stable curriculum reproduced regional expertise across several institutions.",P8.4;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: Indic: Gupta Mathematical Astronomy Commentaries. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, commentary reconciled inherited authorities with new evidence and political settings.
Top Right: Indic: Gupta Mathematical Astronomy Observations. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, systematic observation refined practical knowledge through repeated empirical practice.
Bottom Left: Indic: Gupta Mathematical Astronomy Curriculum. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, a stable curriculum reproduced regional expertise across several institutions.
Bottom Right: Indic: Monastic Pilgrimage Texts Teachers. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, recognized teachers transmitted difficult knowledge through durable personal lineages.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_079.png,bottom_right,antq_monastic_pilgrimage_texts_teachers,Migrations,learning,indic,Indic: Monastic Pilgrimage Texts Teachers,"Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, recognized teachers transmitted difficult knowledge through durable personal lineages.",P8.4;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: Indic: Gupta Mathematical Astronomy Commentaries. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, commentary reconciled inherited authorities with new evidence and political settings.
Top Right: Indic: Gupta Mathematical Astronomy Observations. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, systematic observation refined practical knowledge through repeated empirical practice.
Bottom Left: Indic: Gupta Mathematical Astronomy Curriculum. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Fourth-century Indian scholars refined computation, calendrics, astronomy, medicine, and learned commentary. In this advance, a stable curriculum reproduced regional expertise across several institutions.
Bottom Right: Indic: Monastic Pilgrimage Texts Teachers. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, recognized teachers transmitted difficult knowledge through durable personal lineages.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_080.png,top_left,antq_monastic_pilgrimage_texts_catalogues,Migrations,learning,indic,Indic: Monastic Pilgrimage Texts Catalogues,"Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, catalogues organized texts, observations, precedents, or oral corpora for retrieval.",P8.4;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: Indic: Monastic Pilgrimage Texts Catalogues. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, catalogues organized texts, observations, precedents, or oral corpora for retrieval.
Top Right: Indic: Monastic Pilgrimage Texts Commentaries. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, commentary reconciled inherited authorities with new evidence and political settings.
Bottom Left: Indic: Monastic Pilgrimage Texts Observations. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, systematic observation refined practical knowledge through repeated empirical practice.
Bottom Right: Indic: Monastic Pilgrimage Texts Curriculum. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, a stable curriculum reproduced regional expertise across several institutions.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_080.png,top_right,antq_monastic_pilgrimage_texts_commentaries,Migrations,learning,indic,Indic: Monastic Pilgrimage Texts Commentaries,"Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, commentary reconciled inherited authorities with new evidence and political settings.",P8.4;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: Indic: Monastic Pilgrimage Texts Catalogues. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, catalogues organized texts, observations, precedents, or oral corpora for retrieval.
Top Right: Indic: Monastic Pilgrimage Texts Commentaries. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, commentary reconciled inherited authorities with new evidence and political settings.
Bottom Left: Indic: Monastic Pilgrimage Texts Observations. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, systematic observation refined practical knowledge through repeated empirical practice.
Bottom Right: Indic: Monastic Pilgrimage Texts Curriculum. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, a stable curriculum reproduced regional expertise across several institutions.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_080.png,bottom_left,antq_monastic_pilgrimage_texts_observations,Migrations,learning,indic,Indic: Monastic Pilgrimage Texts Observations,"Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, systematic observation refined practical knowledge through repeated empirical practice.",P8.4;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: Indic: Monastic Pilgrimage Texts Catalogues. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, catalogues organized texts, observations, precedents, or oral corpora for retrieval.
Top Right: Indic: Monastic Pilgrimage Texts Commentaries. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, commentary reconciled inherited authorities with new evidence and political settings.
Bottom Left: Indic: Monastic Pilgrimage Texts Observations. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, systematic observation refined practical knowledge through repeated empirical practice.
Bottom Right: Indic: Monastic Pilgrimage Texts Curriculum. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, a stable curriculum reproduced regional expertise across several institutions.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_080.png,bottom_right,antq_monastic_pilgrimage_texts_curriculum,Migrations,learning,indic,Indic: Monastic Pilgrimage Texts Curriculum,"Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, a stable curriculum reproduced regional expertise across several institutions.",P8.4;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: Indic: Monastic Pilgrimage Texts Catalogues. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, catalogues organized texts, observations, precedents, or oral corpora for retrieval.
Top Right: Indic: Monastic Pilgrimage Texts Commentaries. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, commentary reconciled inherited authorities with new evidence and political settings.
Bottom Left: Indic: Monastic Pilgrimage Texts Observations. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, systematic observation refined practical knowledge through repeated empirical practice.
Bottom Right: Indic: Monastic Pilgrimage Texts Curriculum. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Pilgrims and monasteries carried manuscripts, translation practices, sacred geography, and institutional memory. In this advance, a stable curriculum reproduced regional expertise across several institutions.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_081.png,top_left,antq_kama_craft_lineages_teachers,High Empires,learning,uralic,"Volga, Kama, and Northern Forest: Kama Craft Lineages Teachers","Specialist learning passed through metallurgical apprenticeship, route memory, ecological calendars, and ritual performance. In this advance, recognized teachers transmitted difficult knowledge through durable personal lineages.",P8.7;P15;BSE-GLYADENOVO;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: Volga, Kama, and Northern Forest: Kama Craft Lineages Teachers. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Specialist learning passed through metallurgical apprenticeship, route memory, ecological calendars, and ritual performance. In this advance, recognized teachers transmitted difficult knowledge through durable personal lineages.
Top Right: Volga, Kama, and Northern Forest: Kama Craft Lineages Catalogues. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Specialist learning passed through metallurgical apprenticeship, route memory, ecological calendars, and ritual performance. In this advance, catalogues organized texts, observations, precedents, or oral corpora for retrieval.
Bottom Left: Volga, Kama, and Northern Forest: Kama Craft Lineages Commentaries. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Specialist learning passed through metallurgical apprenticeship, route memory, ecological calendars, and ritual performance. In this advance, commentary reconciled inherited authorities with new evidence and political settings.
Bottom Right: Volga, Kama, and Northern Forest: Kama Craft Lineages Observations. Use historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Specialist learning passed through metallurgical apprenticeship, route memory, ecological calendars, and ritual performance. In this advance, systematic observation refined practical knowledge through repeated empirical practice.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
