sheet,cell,key,age,track,subject,historical_brief,source,reference,prompt
sheet_017.png,top_left,antq_shared_refuge_fortification,Federate Age,warfare,Refuge Fortification,"Earth, timber, stone, and reused materials strengthened defensible places for short periods of danger.",P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: exactly four separate Europa Universalis V advance-icon cutouts
Primary request: Create four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon reference. Match its crisp isolated-object rendering, realistic material detail, restrained natural color, edge treatment, transparent-cutout composition, and premium finish exactly.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, texture, gradients, floor plane, or lighting variation in the green.
Composition/framing: one centered and generously padded object cluster per quadrant. Keep all objects wholly inside their own quadrant with large clear gaps at the centre lines.
Lighting/mood: neutral soft studio light, controlled highlights, authentic material colours. Absolutely no yellow, sepia, orange, or teal grading.
Top Left: Refuge Fortification. Compose an unmistakable cluster from historically appropriate period weapons, armour fittings, remount gear, route markers, and ration vessels. Historical brief: Earth, timber, stone, and reused materials strengthened defensible places for short periods of danger.
Top Right: Migrant Craft Settlements. Compose an unmistakable cluster from historically appropriate household, ritual, charitable, assembly, craft, and settlement objects. Historical brief: Incoming specialists established workshops while adapting their skills to local materials and patrons.
Bottom Left: Boat-Bridge Teams. Compose an unmistakable cluster from historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Coordinated boats, rope, decking, anchors, and crews created temporary crossings for people and supplies.
Bottom Right: Mixed-Custom Arbitration. Compose an unmistakable cluster from historically appropriate seals, tally sticks, document tablets, weights, and council tokens. Historical brief: Mediators reconciled differing legal memories, host obligations, and compensation customs in mixed settlements.
Constraints: exactly four different icons; material culture appropriate to AD 1-476; visually distinguish all four by silhouette and materials; no repeated central object; no text, letters, numerals, maps, heraldry, portraits, people, modern objects, medieval plate armour, firearms, borders, badges, readable inscriptions, or watermark.
Avoid: generic fantasy props, cheap yellow filter, muddy monochrome, crowded miniature scenes, full buildings, square picture backgrounds, drop shadows on the green, vignette, quadrant dividers, or any object crossing a quadrant boundary."
sheet_017.png,top_right,antq_shared_migrant_craft_settlements,Federate Age,society,Migrant Craft Settlements,Incoming specialists established workshops while adapting their skills to local materials and patrons.,P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: exactly four separate Europa Universalis V advance-icon cutouts
Primary request: Create four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon reference. Match its crisp isolated-object rendering, realistic material detail, restrained natural color, edge treatment, transparent-cutout composition, and premium finish exactly.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, texture, gradients, floor plane, or lighting variation in the green.
Composition/framing: one centered and generously padded object cluster per quadrant. Keep all objects wholly inside their own quadrant with large clear gaps at the centre lines.
Lighting/mood: neutral soft studio light, controlled highlights, authentic material colours. Absolutely no yellow, sepia, orange, or teal grading.
Top Left: Refuge Fortification. Compose an unmistakable cluster from historically appropriate period weapons, armour fittings, remount gear, route markers, and ration vessels. Historical brief: Earth, timber, stone, and reused materials strengthened defensible places for short periods of danger.
Top Right: Migrant Craft Settlements. Compose an unmistakable cluster from historically appropriate household, ritual, charitable, assembly, craft, and settlement objects. Historical brief: Incoming specialists established workshops while adapting their skills to local materials and patrons.
Bottom Left: Boat-Bridge Teams. Compose an unmistakable cluster from historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Coordinated boats, rope, decking, anchors, and crews created temporary crossings for people and supplies.
Bottom Right: Mixed-Custom Arbitration. Compose an unmistakable cluster from historically appropriate seals, tally sticks, document tablets, weights, and council tokens. Historical brief: Mediators reconciled differing legal memories, host obligations, and compensation customs in mixed settlements.
Constraints: exactly four different icons; material culture appropriate to AD 1-476; visually distinguish all four by silhouette and materials; no repeated central object; no text, letters, numerals, maps, heraldry, portraits, people, modern objects, medieval plate armour, firearms, borders, badges, readable inscriptions, or watermark.
Avoid: generic fantasy props, cheap yellow filter, muddy monochrome, crowded miniature scenes, full buildings, square picture backgrounds, drop shadows on the green, vignette, quadrant dividers, or any object crossing a quadrant boundary."
sheet_017.png,bottom_left,antq_shared_boat_bridge_teams,Federate Age,exchange,Boat-Bridge Teams,"Coordinated boats, rope, decking, anchors, and crews created temporary crossings for people and supplies.",P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: exactly four separate Europa Universalis V advance-icon cutouts
Primary request: Create four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon reference. Match its crisp isolated-object rendering, realistic material detail, restrained natural color, edge treatment, transparent-cutout composition, and premium finish exactly.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, texture, gradients, floor plane, or lighting variation in the green.
Composition/framing: one centered and generously padded object cluster per quadrant. Keep all objects wholly inside their own quadrant with large clear gaps at the centre lines.
Lighting/mood: neutral soft studio light, controlled highlights, authentic material colours. Absolutely no yellow, sepia, orange, or teal grading.
Top Left: Refuge Fortification. Compose an unmistakable cluster from historically appropriate period weapons, armour fittings, remount gear, route markers, and ration vessels. Historical brief: Earth, timber, stone, and reused materials strengthened defensible places for short periods of danger.
Top Right: Migrant Craft Settlements. Compose an unmistakable cluster from historically appropriate household, ritual, charitable, assembly, craft, and settlement objects. Historical brief: Incoming specialists established workshops while adapting their skills to local materials and patrons.
Bottom Left: Boat-Bridge Teams. Compose an unmistakable cluster from historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Coordinated boats, rope, decking, anchors, and crews created temporary crossings for people and supplies.
Bottom Right: Mixed-Custom Arbitration. Compose an unmistakable cluster from historically appropriate seals, tally sticks, document tablets, weights, and council tokens. Historical brief: Mediators reconciled differing legal memories, host obligations, and compensation customs in mixed settlements.
Constraints: exactly four different icons; material culture appropriate to AD 1-476; visually distinguish all four by silhouette and materials; no repeated central object; no text, letters, numerals, maps, heraldry, portraits, people, modern objects, medieval plate armour, firearms, borders, badges, readable inscriptions, or watermark.
Avoid: generic fantasy props, cheap yellow filter, muddy monochrome, crowded miniature scenes, full buildings, square picture backgrounds, drop shadows on the green, vignette, quadrant dividers, or any object crossing a quadrant boundary."
sheet_017.png,bottom_right,antq_shared_mixed_custom_arbitration,Federate Age,statecraft,Mixed-Custom Arbitration,"Mediators reconciled differing legal memories, host obligations, and compensation customs in mixed settlements.",P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: exactly four separate Europa Universalis V advance-icon cutouts
Primary request: Create four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon reference. Match its crisp isolated-object rendering, realistic material detail, restrained natural color, edge treatment, transparent-cutout composition, and premium finish exactly.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, texture, gradients, floor plane, or lighting variation in the green.
Composition/framing: one centered and generously padded object cluster per quadrant. Keep all objects wholly inside their own quadrant with large clear gaps at the centre lines.
Lighting/mood: neutral soft studio light, controlled highlights, authentic material colours. Absolutely no yellow, sepia, orange, or teal grading.
Top Left: Refuge Fortification. Compose an unmistakable cluster from historically appropriate period weapons, armour fittings, remount gear, route markers, and ration vessels. Historical brief: Earth, timber, stone, and reused materials strengthened defensible places for short periods of danger.
Top Right: Migrant Craft Settlements. Compose an unmistakable cluster from historically appropriate household, ritual, charitable, assembly, craft, and settlement objects. Historical brief: Incoming specialists established workshops while adapting their skills to local materials and patrons.
Bottom Left: Boat-Bridge Teams. Compose an unmistakable cluster from historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Coordinated boats, rope, decking, anchors, and crews created temporary crossings for people and supplies.
Bottom Right: Mixed-Custom Arbitration. Compose an unmistakable cluster from historically appropriate seals, tally sticks, document tablets, weights, and council tokens. Historical brief: Mediators reconciled differing legal memories, host obligations, and compensation customs in mixed settlements.
Constraints: exactly four different icons; material culture appropriate to AD 1-476; visually distinguish all four by silhouette and materials; no repeated central object; no text, letters, numerals, maps, heraldry, portraits, people, modern objects, medieval plate armour, firearms, borders, badges, readable inscriptions, or watermark.
Avoid: generic fantasy props, cheap yellow filter, muddy monochrome, crowded miniature scenes, full buildings, square picture backgrounds, drop shadows on the green, vignette, quadrant dividers, or any object crossing a quadrant boundary."
sheet_018.png,top_left,antq_shared_winter_quarter_stores,Federate Age,warfare,Winter-Quarter Stores,"Distributed food, fuel, bedding, and repair materials reduced destructive foraging around seasonal quarters.",P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: exactly four separate Europa Universalis V advance-icon cutouts
Primary request: Create four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon reference. Match its crisp isolated-object rendering, realistic material detail, restrained natural color, edge treatment, transparent-cutout composition, and premium finish exactly.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, texture, gradients, floor plane, or lighting variation in the green.
Composition/framing: one centered and generously padded object cluster per quadrant. Keep all objects wholly inside their own quadrant with large clear gaps at the centre lines.
Lighting/mood: neutral soft studio light, controlled highlights, authentic material colours. Absolutely no yellow, sepia, orange, or teal grading.
Top Left: Winter-Quarter Stores. Compose an unmistakable cluster from historically appropriate period weapons, armour fittings, remount gear, route markers, and ration vessels. Historical brief: Distributed food, fuel, bedding, and repair materials reduced destructive foraging around seasonal quarters.
Top Right: Hostage-Exchange Guarantees. Compose an unmistakable cluster from historically appropriate seals, tally sticks, document tablets, weights, and council tokens. Historical brief: Neutral custody, kinship ties, and witnessed terms made political sureties more predictable.
Bottom Left: Route-Interpreter Households. Compose an unmistakable cluster from historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Multilingual households preserved practical knowledge of roads, markets, tolls, hosts, and diplomatic etiquette.
Bottom Right: Resettlement Boundary Surveys. Compose an unmistakable cluster from historically appropriate seals, tally sticks, document tablets, weights, and council tokens. Historical brief: Witnessed walks and durable markers defined new fields, pastures, water access, and obligations after movement.
Constraints: exactly four different icons; material culture appropriate to AD 1-476; visually distinguish all four by silhouette and materials; no repeated central object; no text, letters, numerals, maps, heraldry, portraits, people, modern objects, medieval plate armour, firearms, borders, badges, readable inscriptions, or watermark.
Avoid: generic fantasy props, cheap yellow filter, muddy monochrome, crowded miniature scenes, full buildings, square picture backgrounds, drop shadows on the green, vignette, quadrant dividers, or any object crossing a quadrant boundary."
sheet_018.png,top_right,antq_shared_hostage_exchange_guarantees,Federate Age,statecraft,Hostage-Exchange Guarantees,"Neutral custody, kinship ties, and witnessed terms made political sureties more predictable.",P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: exactly four separate Europa Universalis V advance-icon cutouts
Primary request: Create four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon reference. Match its crisp isolated-object rendering, realistic material detail, restrained natural color, edge treatment, transparent-cutout composition, and premium finish exactly.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, texture, gradients, floor plane, or lighting variation in the green.
Composition/framing: one centered and generously padded object cluster per quadrant. Keep all objects wholly inside their own quadrant with large clear gaps at the centre lines.
Lighting/mood: neutral soft studio light, controlled highlights, authentic material colours. Absolutely no yellow, sepia, orange, or teal grading.
Top Left: Winter-Quarter Stores. Compose an unmistakable cluster from historically appropriate period weapons, armour fittings, remount gear, route markers, and ration vessels. Historical brief: Distributed food, fuel, bedding, and repair materials reduced destructive foraging around seasonal quarters.
Top Right: Hostage-Exchange Guarantees. Compose an unmistakable cluster from historically appropriate seals, tally sticks, document tablets, weights, and council tokens. Historical brief: Neutral custody, kinship ties, and witnessed terms made political sureties more predictable.
Bottom Left: Route-Interpreter Households. Compose an unmistakable cluster from historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Multilingual households preserved practical knowledge of roads, markets, tolls, hosts, and diplomatic etiquette.
Bottom Right: Resettlement Boundary Surveys. Compose an unmistakable cluster from historically appropriate seals, tally sticks, document tablets, weights, and council tokens. Historical brief: Witnessed walks and durable markers defined new fields, pastures, water access, and obligations after movement.
Constraints: exactly four different icons; material culture appropriate to AD 1-476; visually distinguish all four by silhouette and materials; no repeated central object; no text, letters, numerals, maps, heraldry, portraits, people, modern objects, medieval plate armour, firearms, borders, badges, readable inscriptions, or watermark.
Avoid: generic fantasy props, cheap yellow filter, muddy monochrome, crowded miniature scenes, full buildings, square picture backgrounds, drop shadows on the green, vignette, quadrant dividers, or any object crossing a quadrant boundary."
sheet_018.png,bottom_left,antq_shared_route_interpreter_households,Federate Age,learning,Route-Interpreter Households,"Multilingual households preserved practical knowledge of roads, markets, tolls, hosts, and diplomatic etiquette.",P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: exactly four separate Europa Universalis V advance-icon cutouts
Primary request: Create four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon reference. Match its crisp isolated-object rendering, realistic material detail, restrained natural color, edge treatment, transparent-cutout composition, and premium finish exactly.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, texture, gradients, floor plane, or lighting variation in the green.
Composition/framing: one centered and generously padded object cluster per quadrant. Keep all objects wholly inside their own quadrant with large clear gaps at the centre lines.
Lighting/mood: neutral soft studio light, controlled highlights, authentic material colours. Absolutely no yellow, sepia, orange, or teal grading.
Top Left: Winter-Quarter Stores. Compose an unmistakable cluster from historically appropriate period weapons, armour fittings, remount gear, route markers, and ration vessels. Historical brief: Distributed food, fuel, bedding, and repair materials reduced destructive foraging around seasonal quarters.
Top Right: Hostage-Exchange Guarantees. Compose an unmistakable cluster from historically appropriate seals, tally sticks, document tablets, weights, and council tokens. Historical brief: Neutral custody, kinship ties, and witnessed terms made political sureties more predictable.
Bottom Left: Route-Interpreter Households. Compose an unmistakable cluster from historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Multilingual households preserved practical knowledge of roads, markets, tolls, hosts, and diplomatic etiquette.
Bottom Right: Resettlement Boundary Surveys. Compose an unmistakable cluster from historically appropriate seals, tally sticks, document tablets, weights, and council tokens. Historical brief: Witnessed walks and durable markers defined new fields, pastures, water access, and obligations after movement.
Constraints: exactly four different icons; material culture appropriate to AD 1-476; visually distinguish all four by silhouette and materials; no repeated central object; no text, letters, numerals, maps, heraldry, portraits, people, modern objects, medieval plate armour, firearms, borders, badges, readable inscriptions, or watermark.
Avoid: generic fantasy props, cheap yellow filter, muddy monochrome, crowded miniature scenes, full buildings, square picture backgrounds, drop shadows on the green, vignette, quadrant dividers, or any object crossing a quadrant boundary."
sheet_018.png,bottom_right,antq_shared_resettlement_boundary_surveys,Migrations,statecraft,Resettlement Boundary Surveys,"Witnessed walks and durable markers defined new fields, pastures, water access, and obligations after movement.",P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: exactly four separate Europa Universalis V advance-icon cutouts
Primary request: Create four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon reference. Match its crisp isolated-object rendering, realistic material detail, restrained natural color, edge treatment, transparent-cutout composition, and premium finish exactly.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, texture, gradients, floor plane, or lighting variation in the green.
Composition/framing: one centered and generously padded object cluster per quadrant. Keep all objects wholly inside their own quadrant with large clear gaps at the centre lines.
Lighting/mood: neutral soft studio light, controlled highlights, authentic material colours. Absolutely no yellow, sepia, orange, or teal grading.
Top Left: Winter-Quarter Stores. Compose an unmistakable cluster from historically appropriate period weapons, armour fittings, remount gear, route markers, and ration vessels. Historical brief: Distributed food, fuel, bedding, and repair materials reduced destructive foraging around seasonal quarters.
Top Right: Hostage-Exchange Guarantees. Compose an unmistakable cluster from historically appropriate seals, tally sticks, document tablets, weights, and council tokens. Historical brief: Neutral custody, kinship ties, and witnessed terms made political sureties more predictable.
Bottom Left: Route-Interpreter Households. Compose an unmistakable cluster from historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Multilingual households preserved practical knowledge of roads, markets, tolls, hosts, and diplomatic etiquette.
Bottom Right: Resettlement Boundary Surveys. Compose an unmistakable cluster from historically appropriate seals, tally sticks, document tablets, weights, and council tokens. Historical brief: Witnessed walks and durable markers defined new fields, pastures, water access, and obligations after movement.
Constraints: exactly four different icons; material culture appropriate to AD 1-476; visually distinguish all four by silhouette and materials; no repeated central object; no text, letters, numerals, maps, heraldry, portraits, people, modern objects, medieval plate armour, firearms, borders, badges, readable inscriptions, or watermark.
Avoid: generic fantasy props, cheap yellow filter, muddy monochrome, crowded miniature scenes, full buildings, square picture backgrounds, drop shadows on the green, vignette, quadrant dividers, or any object crossing a quadrant boundary."
sheet_019.png,top_left,antq_shared_mobile_market_camps,Migrations,exchange,Mobile Market Camps,"Temporary stalls, corrals, storage, and guarded meeting grounds followed shifting populations and routes.",P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: exactly four separate Europa Universalis V advance-icon cutouts
Primary request: Create four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon reference. Match its crisp isolated-object rendering, realistic material detail, restrained natural color, edge treatment, transparent-cutout composition, and premium finish exactly.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, texture, gradients, floor plane, or lighting variation in the green.
Composition/framing: one centered and generously padded object cluster per quadrant. Keep all objects wholly inside their own quadrant with large clear gaps at the centre lines.
Lighting/mood: neutral soft studio light, controlled highlights, authentic material colours. Absolutely no yellow, sepia, orange, or teal grading.
Top Left: Mobile Market Camps. Compose an unmistakable cluster from historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Temporary stalls, corrals, storage, and guarded meeting grounds followed shifting populations and routes.
Top Right: Portable Ritual Equipment. Compose an unmistakable cluster from historically appropriate household, ritual, charitable, assembly, craft, and settlement objects. Historical brief: Transportable vessels, textiles, emblems, and instruments sustained communal rites during displacement.
Bottom Left: Migrant Crop Exchanges. Compose an unmistakable cluster from historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Moving cultivators carried seeds and techniques while learning which varieties suited unfamiliar soils and seasons.
Bottom Right: Multilingual Brokers. Compose an unmistakable cluster from historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Intermediaries translated language, measures, gifts, guarantees, and political expectations between newcomers and hosts.
Constraints: exactly four different icons; material culture appropriate to AD 1-476; visually distinguish all four by silhouette and materials; no repeated central object; no text, letters, numerals, maps, heraldry, portraits, people, modern objects, medieval plate armour, firearms, borders, badges, readable inscriptions, or watermark.
Avoid: generic fantasy props, cheap yellow filter, muddy monochrome, crowded miniature scenes, full buildings, square picture backgrounds, drop shadows on the green, vignette, quadrant dividers, or any object crossing a quadrant boundary."
sheet_019.png,top_right,antq_shared_portable_ritual_equipment,Migrations,society,Portable Ritual Equipment,"Transportable vessels, textiles, emblems, and instruments sustained communal rites during displacement.",P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: exactly four separate Europa Universalis V advance-icon cutouts
Primary request: Create four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon reference. Match its crisp isolated-object rendering, realistic material detail, restrained natural color, edge treatment, transparent-cutout composition, and premium finish exactly.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, texture, gradients, floor plane, or lighting variation in the green.
Composition/framing: one centered and generously padded object cluster per quadrant. Keep all objects wholly inside their own quadrant with large clear gaps at the centre lines.
Lighting/mood: neutral soft studio light, controlled highlights, authentic material colours. Absolutely no yellow, sepia, orange, or teal grading.
Top Left: Mobile Market Camps. Compose an unmistakable cluster from historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Temporary stalls, corrals, storage, and guarded meeting grounds followed shifting populations and routes.
Top Right: Portable Ritual Equipment. Compose an unmistakable cluster from historically appropriate household, ritual, charitable, assembly, craft, and settlement objects. Historical brief: Transportable vessels, textiles, emblems, and instruments sustained communal rites during displacement.
Bottom Left: Migrant Crop Exchanges. Compose an unmistakable cluster from historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Moving cultivators carried seeds and techniques while learning which varieties suited unfamiliar soils and seasons.
Bottom Right: Multilingual Brokers. Compose an unmistakable cluster from historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Intermediaries translated language, measures, gifts, guarantees, and political expectations between newcomers and hosts.
Constraints: exactly four different icons; material culture appropriate to AD 1-476; visually distinguish all four by silhouette and materials; no repeated central object; no text, letters, numerals, maps, heraldry, portraits, people, modern objects, medieval plate armour, firearms, borders, badges, readable inscriptions, or watermark.
Avoid: generic fantasy props, cheap yellow filter, muddy monochrome, crowded miniature scenes, full buildings, square picture backgrounds, drop shadows on the green, vignette, quadrant dividers, or any object crossing a quadrant boundary."
sheet_019.png,bottom_left,antq_shared_migrant_crop_exchanges,Migrations,learning,Migrant Crop Exchanges,Moving cultivators carried seeds and techniques while learning which varieties suited unfamiliar soils and seasons.,P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: exactly four separate Europa Universalis V advance-icon cutouts
Primary request: Create four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon reference. Match its crisp isolated-object rendering, realistic material detail, restrained natural color, edge treatment, transparent-cutout composition, and premium finish exactly.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, texture, gradients, floor plane, or lighting variation in the green.
Composition/framing: one centered and generously padded object cluster per quadrant. Keep all objects wholly inside their own quadrant with large clear gaps at the centre lines.
Lighting/mood: neutral soft studio light, controlled highlights, authentic material colours. Absolutely no yellow, sepia, orange, or teal grading.
Top Left: Mobile Market Camps. Compose an unmistakable cluster from historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Temporary stalls, corrals, storage, and guarded meeting grounds followed shifting populations and routes.
Top Right: Portable Ritual Equipment. Compose an unmistakable cluster from historically appropriate household, ritual, charitable, assembly, craft, and settlement objects. Historical brief: Transportable vessels, textiles, emblems, and instruments sustained communal rites during displacement.
Bottom Left: Migrant Crop Exchanges. Compose an unmistakable cluster from historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Moving cultivators carried seeds and techniques while learning which varieties suited unfamiliar soils and seasons.
Bottom Right: Multilingual Brokers. Compose an unmistakable cluster from historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Intermediaries translated language, measures, gifts, guarantees, and political expectations between newcomers and hosts.
Constraints: exactly four different icons; material culture appropriate to AD 1-476; visually distinguish all four by silhouette and materials; no repeated central object; no text, letters, numerals, maps, heraldry, portraits, people, modern objects, medieval plate armour, firearms, borders, badges, readable inscriptions, or watermark.
Avoid: generic fantasy props, cheap yellow filter, muddy monochrome, crowded miniature scenes, full buildings, square picture backgrounds, drop shadows on the green, vignette, quadrant dividers, or any object crossing a quadrant boundary."
sheet_019.png,bottom_right,antq_shared_multilingual_brokers,Migrations,exchange,Multilingual Brokers,"Intermediaries translated language, measures, gifts, guarantees, and political expectations between newcomers and hosts.",P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: exactly four separate Europa Universalis V advance-icon cutouts
Primary request: Create four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon reference. Match its crisp isolated-object rendering, realistic material detail, restrained natural color, edge treatment, transparent-cutout composition, and premium finish exactly.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, texture, gradients, floor plane, or lighting variation in the green.
Composition/framing: one centered and generously padded object cluster per quadrant. Keep all objects wholly inside their own quadrant with large clear gaps at the centre lines.
Lighting/mood: neutral soft studio light, controlled highlights, authentic material colours. Absolutely no yellow, sepia, orange, or teal grading.
Top Left: Mobile Market Camps. Compose an unmistakable cluster from historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Temporary stalls, corrals, storage, and guarded meeting grounds followed shifting populations and routes.
Top Right: Portable Ritual Equipment. Compose an unmistakable cluster from historically appropriate household, ritual, charitable, assembly, craft, and settlement objects. Historical brief: Transportable vessels, textiles, emblems, and instruments sustained communal rites during displacement.
Bottom Left: Migrant Crop Exchanges. Compose an unmistakable cluster from historically appropriate writing materials where attested, teaching objects, instruments, models, and catalogued specimens. Historical brief: Moving cultivators carried seeds and techniques while learning which varieties suited unfamiliar soils and seasons.
Bottom Right: Multilingual Brokers. Compose an unmistakable cluster from historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Intermediaries translated language, measures, gifts, guarantees, and political expectations between newcomers and hosts.
Constraints: exactly four different icons; material culture appropriate to AD 1-476; visually distinguish all four by silhouette and materials; no repeated central object; no text, letters, numerals, maps, heraldry, portraits, people, modern objects, medieval plate armour, firearms, borders, badges, readable inscriptions, or watermark.
Avoid: generic fantasy props, cheap yellow filter, muddy monochrome, crowded miniature scenes, full buildings, square picture backgrounds, drop shadows on the green, vignette, quadrant dividers, or any object crossing a quadrant boundary."
